TransactionID,Transaction_DateTime,TransactionAmt,card4,card6,Customer_Email,Card_BIN,BIN_Risk_Level,Card_Last4,Customer_Status,Risk_Score,Rule_Triggered,Final_Outcome,Chargeback_Flag,Velocity_Attack_Flag,DeviceType,DeviceInfo,P_emaildomain,isFraud
3117152,2025-01-30 21:13:47,50,visa,credit,amy.koh326@gmail.com,471719,Low,3030,Existing User,31,,Approved,No,No,desktop,MacOS,gmail.com,0
3022802,2025-01-11 01:09:58,25,visa,debit,sarah.ng718@gmail.com,483901,Low,5787,Existing User,32,,Approved,No,Yes,desktop,MacOS,gmail.com,0
3457833,2025-05-21 17:09:34,200,visa,credit,mike.lim352@anonymous.com,437198,Low,2560,Existing User,46,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3328968,2025-04-08 16:05:21,25,visa,debit,amy.chan617@gmail.com,463279,Medium,1864,New User,56,,Approved,No,No,mobile,iOS Device,gmail.com,0
3171991,2025-02-17 16:35:33,46.969,visa,credit,sarah.koh263@hotmail.com,466968,Low,7386,Existing User,25,,Approved,No,No,desktop,0,hotmail.com,0
3105619,2025-01-27 19:33:09,7.929,visa,debit,john.ng579@hotmail.com,407144,Medium,1748,New User,65,NEW_USER_RULE,Rejected,No,No,mobile,0,hotmail.com,0
3012225,2025-01-08 14:58:00,100,visa,credit,sarah.ng215@verizon.net,436782,Low,3055,New User,32,,Approved,No,No,desktop,Windows,verizon.net,0
3000752,2025-01-05 15:38:56,50,visa,credit,mike.teo212@gmail.com,468330,Low,8300,Existing User,22,,Approved,No,No,desktop,Trident/7.0,gmail.com,0
3027568,2025-01-12 15:17:43,20,mastercard,credit,jason.wong161@yahoo.com,557497,Low,5099,Existing User,28,,Approved,No,No,desktop,Windows,,0
3347268,2025-04-14 11:45:21,100,visa,credit,alex.tan698@anonymous.com,448433,Medium,7114,New User,67,EMAIL_VELOCITY,Rejected,No,Yes,desktop,Trident/7.0,anonymous.com,0
3330024,2025-04-08 20:59:56,25.497,mastercard,debit,sarah.tan303@gmail.com,532599,Low,5341,Existing User,36,,Approved,No,No,mobile,TRT-L53 Build/HUAWEITRT-L53,gmail.com,0
3507427,2025-06-08 01:22:47,40.761,mastercard,credit,amy.tan838@hotmail.com,513202,Low,6606,Existing User,24,,Approved,No,No,mobile,LG-X230 Build/MRA58K,hotmail.com,0
3086249,2025-01-24 01:44:44,41.976,visa,debit,amy.tan46@anonymous.com,409787,Low,5982,Existing User,49,,Approved,No,No,desktop,Windows,anonymous.com,0
3119021,2025-01-31 09:56:11,250,visa,credit,lisa.chan956@gmail.com,419814,Medium,9265,New User,50,,Approved,No,No,desktop,Windows,gmail.com,0
3023287,2025-01-11 04:32:29,101.675,mastercard,credit,amy.ong575@hotmail.com,527147,Low,6754,New User,31,,Approved,No,No,desktop,Windows,hotmail.com,0
3349265,2025-04-14 22:52:24,5,mastercard,debit,sarah.tan181@yahoo.com,559964,Low,7381,Existing User,40,,Approved,No,No,desktop,0,,0
3157253,2025-02-12 14:49:26,260,visa,credit,anna.koh736@outlook.com,474720,Low,3786,New User,44,,Approved,No,No,desktop,Windows,,0
3017472,2025-01-09 20:09:59,200,american express,credit,mike.lim550@anonymous.com,376674,Medium,1995,Existing User,51,,Approved,No,No,desktop,Windows,anonymous.com,0
3202047,2025-02-27 21:24:52,50,american express,credit,alex.ng910@outlook.com,377278,Low,1363,Existing User,32,,Approved,Yes,No,mobile,iOS Device,outlook.com,0
3294700,2025-03-30 15:48:49,20.694,visa,credit,tom.lim406@hotmail.com,480984,Low,8850,New User,47,,Approved,No,No,mobile,SM-G570M Build/MMB29K,hotmail.com,0
3009822,2025-01-07 20:08:12,11.48,visa,debit,alex.chan386@hotmail.com,477021,Medium,7312,Existing User,51,,Approved,No,No,mobile,0,hotmail.com,0
3374778,2025-04-23 16:00:33,50,visa,debit,jason.goh792@hotmail.com,476331,Low,1825,Existing User,26,,Approved,No,No,desktop,Windows,,0
3106672,2025-01-27 23:40:48,100,american express,credit,lisa.lim411@anonymous.com,373262,High,4785,New User,79,HIGH_RISK_SCORE,Rejected,No,No,mobile,iOS Device,anonymous.com,0
3045019,2025-01-16 15:10:30,20,mastercard,debit,anna.wong736@yahoo.com,557111,Low,6928,Existing User,42,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3114580,2025-01-30 07:07:53,50,mastercard,debit,sarah.lim875@gmail.com,558177,Low,9011,Existing User,40,,Approved,No,No,0,0,gmail.com,0
3285766,2025-03-27 13:59:07,20.301,mastercard,credit,jason.wong86@anonymous.com,521892,Low,9222,Existing User,48,,Approved,No,No,mobile,SM-G935F Build/NRD90M,anonymous.com,0
3182802,2025-02-20 23:01:59,67.22,visa,credit,anna.koh619@hotmail.com,421505,Low,6629,Existing User,27,,Approved,No,No,mobile,SM-J500FN Build/MMB29M,hotmail.com,0
3074866,2025-01-22 13:42:02,150,visa,debit,david.chan881@aol.com,433290,Low,8003,Existing User,33,,Approved,No,No,desktop,Windows,aol.com,0
3358596,2025-04-17 22:53:43,9.546,mastercard,debit,anna.ong103@gmail.com,556967,Low,9615,Existing User,29,,Approved,No,No,mobile,CAM-L03 Build/HUAWEICAM-L03,gmail.com,0
3391901,2025-04-29 07:17:04,31.418,visa,debit,david.wong74@gmail.com,406509,Low,7618,New User,45,,Approved,No,No,mobile,WAS-LX3 Build/HUAWEIWAS-LX3,gmail.com,0
3336879,2025-04-10 20:45:12,62.451,mastercard,debit,jason.lim940@gmail.com,520456,Low,3478,Existing User,31,,Approved,No,No,desktop,0,,0
3348722,2025-04-14 20:19:21,150,visa,credit,tom.chan812@hotmail.com,460945,Medium,6070,New User,53,,Approved,No,Yes,mobile,SAMSUNG SM-G900A Build/MMB29M,hotmail.com,0
3219050,2025-03-05 17:04:40,49.544,visa,debit,tom.koh247@hotmail.com,418890,Low,4387,New User,42,,Approved,No,No,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13,hotmail.com,0
3575246,2025-07-02 03:40:58,100,visa,debit,jason.wong325@yahoo.com,409033,Medium,6943,New User,51,,Approved,Yes,No,desktop,MacOS,yahoo.com,1
3108195,2025-01-28 15:30:48,100,mastercard,credit,tom.ong593@anonymous.com,511461,Low,7402,Existing User,49,,Approved,No,No,desktop,rv:11.0,anonymous.com,0
3300328,2025-04-01 04:06:09,11.782,mastercard,debit,lisa.tan19@gmail.com,513704,Low,3822,Existing User,45,,Approved,No,No,0,0,gmail.com,0
3250585,2025-03-15 17:16:34,40,visa,credit,mike.lim188@aol.com,468278,Low,7104,New User,45,,Approved,No,No,mobile,iOS Device,aol.com,0
3504468,2025-06-06 21:24:17,80,visa,debit,lisa.chan604@gmail.com,451782,Low,3161,Existing User,20,,Approved,No,No,desktop,Trident/7.0,gmail.com,0
3248984,2025-03-14 21:47:55,300,visa,credit,sarah.lee464@anonymous.com,488111,Medium,7403,Existing User,61,HIGH_AMOUNT,Rejected,No,No,desktop,MacOS,anonymous.com,0
3048637,2025-01-17 02:01:13,40,visa,credit,lisa.goh267@hotmail.com,474817,Low,3360,Existing User,17,,Approved,No,No,desktop,MacOS,hotmail.com,0
3129672,2025-02-03 22:14:27,25.419,visa,credit,jason.ng916@gmail.com,442308,Low,2574,Existing User,28,,Approved,No,No,mobile,LG-H500 Build/LRX21Y,gmail.com,0
3259037,2025-03-18 13:20:32,30,mastercard,credit,mike.chan890@yahoo.com,551248,Low,2633,New User,47,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3310182,2025-04-03 18:11:26,11.238,visa,credit,tom.wong173@gmail.com,448302,Low,1473,Existing User,23,,Approved,No,No,desktop,Windows,gmail.com,0
3073807,2025-01-22 02:29:36,15,visa,credit,john.goh420@gmail.com,479176,Low,1862,New User,35,,Approved,No,No,desktop,MacOS,gmail.com,0
3007996,2025-01-07 04:24:57,56.311,visa,credit,amy.teo63@gmail.com,402989,Low,3839,New User,48,,Approved,Yes,No,desktop,0,gmail.com,1
3475435,2025-05-28 05:47:53,20.657,visa,credit,amy.koh325@yahoo.de,461601,Low,8983,Existing User,44,,Approved,No,No,mobile,0,yahoo.de,0
3511244,2025-06-09 13:36:15,100,mastercard,credit,lisa.ng523@gmail.com,519350,Low,7770,Existing User,27,,Approved,No,No,desktop,MacOS,gmail.com,0
3495565,2025-06-04 01:42:31,50,american express,credit,john.chan850@gmail.com,374301,Low,9623,Existing User,18,,Approved,No,No,desktop,Windows,,0
3068639,2025-01-21 04:53:23,64.713,visa,credit,lisa.ong598@gmail.com,479235,Low,1571,New User,44,,Approved,No,No,desktop,Windows,gmail.com,0
3367963,2025-04-21 10:57:04,150,visa,debit,sarah.wong555@gmail.com,475129,Low,2440,Existing User,33,,Approved,No,No,desktop,Windows,gmail.com,0
3221186,2025-03-06 01:13:50,77.338,mastercard,credit,sarah.goh590@gmail.com,515584,Low,2327,New User,44,,Approved,Yes,No,mobile,rv:58.0,gmail.com,1
3078107,2025-01-22 22:04:29,25,visa,debit,sarah.ng732@anonymous.com,405985,Medium,8040,New User,71,ANONYMOUS_EMAIL,Rejected,No,No,mobile,iOS Device,anonymous.com,0
3058430,2025-01-19 15:18:57,100,visa,credit,tom.ong285@gmail.com,489898,Low,6461,New User,41,,Approved,No,No,desktop,Windows,gmail.com,0
3050655,2025-01-17 18:15:27,50,visa,credit,alex.goh75@icloud.com,421138,Low,6557,New User,49,,Approved,No,No,mobile,iOS Device,icloud.com,0
3138074,2025-02-05 23:24:37,18.656,visa,credit,david.chan139@gmail.com,463183,Low,6295,Existing User,28,,Approved,Yes,No,desktop,Windows,gmail.com,1
3537387,2025-06-18 03:25:41,23.67,visa,debit,tom.chan603@hotmail.com,424962,Medium,2704,New User,50,,Approved,No,No,desktop,Windows,hotmail.com,0
3139583,2025-02-06 15:47:20,25.419,visa,credit,lisa.wong419@gmail.com,434449,Low,1457,Existing User,29,,Approved,Yes,No,mobile,SM-G530H Build/KTU84P,gmail.com,1
3095862,2025-01-25 20:12:54,200,visa,credit,david.goh801@gmail.com,465900,Low,3896,New User,42,,Approved,No,No,mobile,iOS Device,gmail.com,0
3394285,2025-04-29 23:55:12,50,visa,credit,alex.ong972@gmail.com,409532,Low,6125,Existing User,31,,Approved,No,No,mobile,iOS Device,gmail.com,0
3069416,2025-01-21 14:33:13,100,visa,credit,mike.tan703@gmail.com,453886,Low,2623,Existing User,29,,Approved,No,No,desktop,MacOS,,0
3112858,2025-01-29 20:36:55,64.713,visa,debit,amy.tan52@gmail.com,420308,Low,6969,Existing User,43,,Approved,No,No,desktop,0,gmail.com,0
3033065,2025-01-13 19:01:53,25,visa,debit,sarah.goh26@gmail.com,439465,Low,7992,Existing User,38,,Approved,No,No,mobile,iOS Device,gmail.com,0
3030976,2025-01-13 02:53:02,133.041,visa,credit,david.goh443@hotmail.com,416892,Low,6004,Existing User,26,,Approved,No,No,desktop,Windows,hotmail.com,0
3080989,2025-01-23 14:32:38,100,mastercard,debit,sarah.wong727@gmail.com,527109,Low,6817,Existing User,35,,Approved,No,No,desktop,Windows,,0
3421544,2025-05-08 01:54:42,21.088,mastercard,debit,amy.wong719@outlook.com,556269,Low,9979,New User,46,,Approved,No,No,desktop,Windows,outlook.com,0
3010999,2025-01-08 00:47:34,350,visa,credit,anna.chan610@anonymous.com,458100,Medium,2361,Existing User,64,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3218383,2025-03-05 14:29:33,100,mastercard,credit,amy.wong918@anonymous.com,536418,Low,6335,Existing User,44,,Approved,No,Yes,desktop,Trident/7.0,anonymous.com,0
3040991,2025-01-15 17:13:52,300,american express,credit,sarah.teo146@aol.com,372261,Low,6387,Existing User,43,,Approved,No,No,mobile,iOS Device,aol.com,0
3532131,2025-06-16 14:34:31,59.759,visa,credit,lisa.lee282@gmail.com,437591,Low,8307,Existing User,48,,Approved,Yes,No,mobile,0,gmail.com,1
3004871,2025-01-06 15:30:18,200,mastercard,credit,amy.ong719@anonymous.com,558208,Low,6363,Existing User,47,,Approved,No,No,desktop,Windows,anonymous.com,0
3199058,2025-02-26 22:16:10,15,mastercard,debit,david.teo500@hotmail.com,535956,Low,8827,Existing User,33,,Approved,No,No,desktop,Windows,,0
3071772,2025-01-21 20:30:54,50,mastercard,credit,jason.koh770@yahoo.com,548254,Low,8845,Existing User,37,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3397878,2025-05-01 01:36:10,19.455,mastercard,debit,alex.koh877@gmail.com,516494,Low,8787,Existing User,26,,Approved,No,No,desktop,Windows,gmail.com,0
3221647,2025-03-06 03:55:32,57.882,visa,credit,mike.wong362@anonymous.com,452344,Medium,9555,Existing User,53,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3410815,2025-05-05 01:28:09,100,mastercard,credit,alex.lee387@live.com,555622,Low,5569,Existing User,33,,Approved,No,No,mobile,SM-G920V Build/NRD90M,live.com,0
3512289,2025-06-09 19:54:26,10,visa,debit,lisa.ong317@yahoo.com,479524,Low,1582,Existing User,24,,Approved,No,No,desktop,Windows,,0
3093472,2025-01-25 14:31:10,200,discover,credit,david.koh620@comcast.net,644956,Low,1271,New User,32,,Approved,No,No,desktop,Trident/7.0,comcast.net,0
3524864,2025-06-13 23:38:31,3.935,mastercard,debit,alex.lim99@anonymous.com,559596,Medium,1105,Existing User,64,ANONYMOUS_EMAIL,Rejected,No,No,mobile,SM-G955F Build/R16NW,anonymous.com,0
3495726,2025-06-04 02:52:34,26.129,mastercard,debit,david.goh189@hotmail.com,541529,Low,5888,Existing User,29,,Approved,No,No,desktop,SM-G531H Build/LMY48B,hotmail.com,0
3086356,2025-01-24 02:05:13,50,visa,debit,john.ong562@comcast.net,470611,Low,5596,Existing User,22,,Approved,No,No,desktop,Windows,comcast.net,0
3034841,2025-01-14 01:45:30,100,discover,credit,mike.ng738@gmail.com,632317,Low,7508,New User,39,,Approved,No,No,desktop,Windows,gmail.com,0
3100974,2025-01-26 16:41:38,75,american express,credit,alex.lim375@gmail.com,373326,Low,3172,Existing User,40,,Approved,No,No,mobile,iOS Device,gmail.com,0
3095605,2025-01-25 19:45:13,200,visa,credit,sarah.goh820@yahoo.com,430332,Low,3570,Existing User,26,,Approved,No,No,desktop,Windows,yahoo.com,0
3102455,2025-01-26 20:48:46,50,visa,credit,mike.teo551@gmail.com,486602,Low,6471,Existing User,23,,Approved,No,No,mobile,iOS Device,gmail.com,0
3017392,2025-01-09 19:51:04,20.288,visa,credit,anna.koh404@hotmail.com,408024,Low,2636,New User,33,,Approved,No,No,desktop,Windows,hotmail.com,0
3450373,2025-05-18 22:07:03,74.083,visa,debit,jason.goh424@live.com.mx,498402,Low,6670,Existing User,21,,Approved,No,No,desktop,Windows,live.com.mx,0
3305172,2025-04-02 17:12:06,4.109,visa,credit,david.ng600@gmail.com,403972,Low,1837,Existing User,30,,Approved,No,No,desktop,Windows,,0
3027678,2025-01-12 15:41:50,150,visa,credit,mike.ng865@hotmail.com,462367,Low,9537,Existing User,39,,Approved,Yes,No,mobile,iOS Device,hotmail.com,0
3098085,2025-01-26 01:35:20,50,visa,debit,alex.teo353@gmail.com,409703,Low,6901,Existing User,26,,Approved,No,No,desktop,Windows,gmail.com,0
3186051,2025-02-22 01:19:07,83.952,visa,debit,anna.koh394@gmail.com,472791,Low,9930,Existing User,39,,Approved,No,No,desktop,0,gmail.com,0
3568255,2025-06-29 16:09:39,30,visa,credit,david.goh478@hotmail.com,428105,Low,6999,New User,45,,Approved,No,Yes,mobile,iOS Device,hotmail.com,0
3109189,2025-01-28 19:21:49,23.203,visa,credit,lisa.ong997@gmail.com,477625,Low,3658,Existing User,21,,Approved,No,No,desktop,Windows,gmail.com,0
3466581,2025-05-25 00:44:34,50,discover,credit,amy.lim324@gmail.com,621596,Low,8605,Existing User,22,,Approved,No,No,desktop,Windows,gmail.com,0
3004645,2025-01-06 14:29:42,38.669,visa,credit,alex.lee918@gmail.com,427535,Low,8322,Existing User,29,,Approved,Yes,No,desktop,Windows,gmail.com,1
3054212,2025-01-18 17:09:05,125,visa,credit,david.goh850@gmail.com,404383,Low,4353,Existing User,29,,Approved,No,No,mobile,iOS Device,gmail.com,0
3318928,2025-04-05 15:55:25,20,visa,debit,jason.goh529@yahoo.com,415918,Low,4138,New User,41,,Approved,No,No,desktop,Windows,,0
3432796,2025-05-12 04:55:27,40.454,mastercard,credit,david.lee398@gmail.com,514149,Low,1352,Existing User,29,,Approved,Yes,No,desktop,0,gmail.com,1
3418910,2025-05-07 06:58:05,84.842,visa,debit,tom.ng982@gmail.com,430795,Low,3806,Existing User,20,,Approved,No,No,desktop,Windows,gmail.com,0
3086223,2025-01-24 01:39:05,81.387,visa,debit,john.ng771@hotmail.com,404747,Low,7937,Existing User,32,,Approved,No,No,mobile,LG-H650 Build/MRA58K,hotmail.com,0
3014524,2025-01-08 23:42:21,300,visa,credit,david.wong966@me.com,403830,Medium,4766,New User,59,,Approved,No,No,mobile,iOS Device,me.com,0
3020017,2025-01-10 15:15:27,450,visa,credit,mike.lee366@rocketmail.com,442675,Low,8602,Existing User,49,,Approved,No,No,mobile,SAMSUNG-SM-G935A Build/NRD90M,rocketmail.com,0
3139254,2025-02-06 13:52:11,114.584,visa,debit,mike.wong167@live.com,484610,Low,1433,Existing User,35,,Approved,No,No,desktop,Windows,live.com,0
2991198,2025-01-02 21:16:16,35.044,visa,credit,mike.koh529@gmail.com,489103,Low,4861,Existing User,26,,Approved,No,No,desktop,0,gmail.com,0
3093948,2025-01-25 16:04:15,15,visa,debit,david.tan52@gmail.com,470804,Low,2117,New User,46,,Approved,No,No,mobile,Moto G (4) Build/NPJ25.93-14.7,gmail.com,0
3288645,2025-03-28 02:33:34,44.107,mastercard,credit,lisa.wong450@hotmail.com,519142,Low,3004,New User,42,,Approved,Yes,No,desktop,0,hotmail.com,1
3404862,2025-05-03 02:00:25,50,visa,debit,david.goh834@comcast.net,456177,Low,6937,Existing User,36,,Approved,No,No,mobile,Pixel 2 XL Build/OPM1.171019.021,comcast.net,0
3278377,2025-03-25 00:32:22,68.879,visa,credit,tom.chan834@hotmail.com,490449,Low,8613,New User,31,,Approved,No,No,desktop,Windows,hotmail.com,0
3068474,2025-01-21 04:00:58,50,visa,credit,sarah.chan644@gmail.com,460887,Low,7141,Existing User,24,,Approved,No,No,desktop,MacOS,gmail.com,0
3564912,2025-06-27 22:06:44,32.031,visa,credit,amy.goh274@anonymous.com,472129,Low,5063,Existing User,45,,Approved,No,No,mobile,RNE-L22 Build/HUAWEIRNE-L22,anonymous.com,0
3226153,2025-03-07 06:17:28,11.238,visa,debit,anna.teo965@hotmail.com,429230,Low,7190,Existing User,40,,Approved,Yes,No,desktop,0,hotmail.com,1
3303167,2025-04-02 01:07:06,69.785,visa,debit,john.ng279@yahoo.com,459717,Low,8291,New User,37,,Approved,No,No,desktop,Windows,yahoo.com,0
3370402,2025-04-22 01:36:05,200,visa,credit,lisa.goh729@gmail.com,413787,Low,3197,Existing User,19,,Approved,No,No,desktop,Windows,gmail.com,0
3061220,2025-01-19 22:28:02,30,mastercard,debit,mike.wong771@gmail.com,555950,Low,5707,New User,45,,Approved,No,No,mobile,iOS Device,gmail.com,0
3101742,2025-01-26 18:34:15,75,visa,debit,lisa.ng368@gmail.com,468407,Low,9590,Existing User,39,,Approved,No,No,mobile,iOS Device,gmail.com,0
3380090,2025-04-25 01:50:27,19.939,visa,debit,jason.tan59@gmail.com,409772,Low,6390,Existing User,46,,Approved,No,No,mobile,0,gmail.com,0
3443272,2025-05-15 23:30:59,25,visa,debit,jason.teo219@yahoo.com,452842,Low,4914,Existing User,40,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3102423,2025-01-26 20:41:21,100,visa,credit,amy.chan897@gmail.com,411047,Low,7607,Existing User,38,,Approved,No,No,mobile,iOS Device,gmail.com,0
3058522,2025-01-19 15:35:17,20.988,visa,debit,david.ng104@gmail.com,494328,Low,1489,Existing User,29,,Approved,No,No,desktop,Windows,gmail.com,0
3455046,2025-05-20 16:33:30,141.404,visa,debit,anna.teo305@gmail.com,457014,Low,7738,Existing User,25,,Approved,Yes,No,mobile,rv:59.0,gmail.com,1
3452315,2025-05-19 16:37:59,73,visa,credit,amy.lee256@hotmail.com,458777,Low,2638,New User,48,,Approved,Yes,No,mobile,iOS Device,hotmail.com,1
3388895,2025-04-28 05:36:18,29.183,visa,debit,anna.goh449@gmail.com,421960,Low,8787,Existing User,27,,Approved,Yes,No,mobile,SM-N920V Build/NRD90M,gmail.com,1
3308906,2025-04-03 15:59:52,125,american express,credit,jason.ong719@cox.net,377887,Low,4624,Existing User,26,,Approved,No,No,desktop,Windows,cox.net,0
3518652,2025-06-11 23:12:32,100,mastercard,debit,john.lee296@aol.com,527526,Low,1801,New User,42,,Approved,No,No,desktop,Windows,aol.com,0
3071504,2025-01-21 19:47:51,100,visa,debit,amy.tan501@gmail.com,483538,Low,2662,Existing User,42,,Approved,No,No,mobile,SM-G950U Build/NRD90M,gmail.com,0
3053613,2025-01-18 13:58:38,50,visa,credit,sarah.lee550@aol.com,494674,Low,5178,Existing User,18,,Approved,No,No,desktop,MacOS,aol.com,0
3382934,2025-04-26 03:55:34,9.667,visa,debit,alex.lee351@gmail.com,414796,Low,8150,Existing User,31,,Approved,Yes,No,mobile,SM-G800M Build/KOT49H,gmail.com,1
3486462,2025-06-01 15:29:52,46.417,visa,credit,tom.goh592@gmail.com,406003,Low,8938,Existing User,22,,Approved,No,Yes,mobile,SM-G955F Build/NRD90M,gmail.com,0
3141197,2025-02-06 21:45:49,108.846,visa,credit,david.tan191@live.com.mx,458695,Low,8277,Existing User,23,,Approved,No,No,desktop,Windows,live.com.mx,0
3003909,2025-01-06 03:10:14,45.859,mastercard,credit,tom.lim988@hotmail.com,523846,Low,9216,New User,42,,Approved,No,No,desktop,rv:57.0,hotmail.com,0
3097983,2025-01-26 01:14:11,18.412,mastercard,debit,lisa.wong18@gmail.com,554318,Low,2055,Existing User,44,,Approved,No,No,desktop,0,gmail.com,0
3378854,2025-04-24 20:06:24,40.723,mastercard,debit,mike.goh414@anonymous.com,533103,Medium,7864,New User,62,,Approved,No,No,desktop,Windows,anonymous.com,0
3016986,2025-01-09 18:31:22,41.859,mastercard,credit,mike.lim206@gmail.com,519387,Low,9015,New User,40,,Approved,No,No,desktop,Windows,gmail.com,0
3225058,2025-03-06 23:31:51,150,visa,credit,sarah.lim383@gmail.com,419051,Low,5183,Existing User,25,,Approved,No,No,desktop,Windows,gmail.com,0
3480638,2025-05-30 00:10:08,150,visa,debit,alex.lim582@anonymous.com,445139,Medium,5806,Existing User,57,,Approved,No,No,desktop,Windows,anonymous.com,0
3574202,2025-07-01 20:51:55,25,visa,credit,alex.lim861@anonymous.com,492699,Medium,2461,Existing User,64,ANONYMOUS_EMAIL,Rejected,No,No,mobile,iOS Device,anonymous.com,0
3102414,2025-01-26 20:39:26,100,visa,credit,lisa.chan527@anonymous.com,434444,Medium,3293,Existing User,50,,Approved,No,No,desktop,Windows,anonymous.com,0
3115306,2025-01-30 15:15:31,59.233,visa,debit,jason.lee254@gmail.com,483611,Low,7184,Existing User,30,,Approved,No,No,desktop,Windows,gmail.com,0
